"","breast","colon.and.rectum","anus..anal.canal.and.anorectum","esophagus","gallbladder","liver.and.intrahepatic.bile.duct","other.biliary","other.digestive.organs","pancreas","peritoneum..omentum.and.mesentery","retroperitoneum","small.intestine","stomach","cervix.uteri","corpus.and.uterus..nos","other.female.genital.organs","ovary","vagina","vulva","hodgkin.lymphoma","leukemia","myeloma","non.hodgkin.lymphoma","bones.and.joints","brain.and.other.nervous.system","eye.and.orbit","kaposi.sarcoma.","melanoma.of.the.skin","mesothelioma.","miscellaneous","oral.cavity.and.pharynx","other.endocrine.including.thymus","other.non.epithelial.skin","soft.tissue.including.heart","thyroid","larynx","lung.and.bronchus","nose..nasal.cavity.and.middle.ear","pleura","trachea..mediastinum.and.other.respiratory.organs","kidney.and.renal.pelvis","other.urinary.organs","ureter","urinary.bladder"
"thyroid",-0.160296109968227,0.859219713862597,0.415608813922193,0.0356190665830607,0.335599706512574,0.262179951823858,0.234599465316285,0.017776387686263,0.434147538842302,0.308811157562478,0.0766755087536608,0.597847568900628,0.458207710541266,-0.581909045573289,0.812563435423308,-0.0979377903852617,-0.617149100671311,-0.131484677763647,0.116210612181664,0.180178623968356,0.413483560627174,0.544517678578036,0.689833290549086,0.403976644095383,0.49236774724178,0.110090689769941,0.00107048428081657,0.363994596775901,0.0604985124273323,0.677051653758805,0.182279233481022,0.531948554210702,-0.0446372365404895,0.356531384356383,0,-0.310964165039665,-0.796562920259706,0.00892016943734419,-0.164785581932385,-0.161099926260301,0.939336812007963,-0.276772654178397,-0.122594770534393,-0.442435050964387
"larynx",0.0344761776759652,-0.228525823360151,-0.250024588021564,0.153380235183431,-0.0866623462551395,0.27255537823728,-0.206447451676369,-0.012862966502785,0.0811104036101205,-0.10068628282864,-0.0463470433085972,-0.361551982659267,-0.0789617947078777,0.507388267324566,-0.21381496726653,0.0988876104131709,0.306411656929681,0.0164258458487296,0.179088435261117,0.111484572184137,0.00485759515151648,0.0632194392162432,-0.158403683664512,-0.283772416063874,-0.222238582127742,0.227716293020633,-0.0462605969648962,-0.290852814604832,0.096151998298104,-0.36931981404736,-0.0328757822508173,-0.125158405012759,-0.0721198674039783,0.0434388673866432,-0.310964165039665,0,0.317421317426824,-0.170973343917008,0.27542293606304,-0.295612836274196,-0.366667451142264,0.0152705692332642,-0.24853249030934,0.0989946276979451
"lung.and.bronchus",0.0994744591343644,-0.576654903935339,-0.401778771636442,0.154454166967124,-0.259300016967317,-0.139369858761987,-0.173349657312527,0.142654597832974,-0.296791614136819,-0.467701525978064,-0.0578187123816567,-0.475804847753846,-0.278778943694937,0.559412781539708,-0.45263853423245,0.204290412840346,0.270316323009968,0.0169052771631273,-0.230584085282783,-0.348482661333917,-0.275562266438931,-0.54191431174279,-0.631606214260821,-0.499800888342968,-0.419759529145028,-0.0448165131281088,-0.197626899044807,-0.504417220133173,-0.035744494067335,-0.462363190586385,-0.121812140631931,-0.629776079314905,-0.119121839973901,-0.0514920221177808,-0.796562920259706,0.317421317426824,0,-0.215488651322044,0.181481444532521,0.24283993508801,-0.694202526483598,0.374640619904406,0.130096431553834,0.430568010462698
"nose..nasal.cavity.and.middle.ear",0.210213004766089,-0.0166060458532642,0.135490046731069,-0.22450461842693,0.0751176772388882,0.0664152932288571,0.184009991766808,-0.0358564225293106,0.203618397256203,0.0260506627683237,-0.10520037534976,0.0464785301317486,-0.124857008777432,-0.0166773396848157,-0.0345079938861361,-0.270446033718116,0.218921244378594,0.146234545372296,0.0924139291267319,0.279016638712434,-0.0498000359042306,0.14096790277385,0.0282955143955883,0.0694688631072466,0.0960103117943195,-0.128844615883849,0.179522556358127,0.174743585185051,-0.110503392434437,0.0928073258458954,-0.0116803198782994,0.153915084420288,0.0416232968949899,-0.0445136693812938,0.00892016943734419,-0.170973343917008,-0.215488651322044,0,-0.0210663569716529,-0.297193081976366,0.047486456808032,0.0647480507142047,-0.0220265663365938,0.00762767488486123
"pleura",-0.389231221010542,-0.106085307445214,-0.361968594637883,0.0202937722250256,-0.335958321994127,0.28120129048845,-0.259350693957897,-0.23069626055854,0.355445090927817,-0.195554091242205,0.0258025397915352,0.0616823131236935,0.121047335738375,0.566526404336059,0.0376002494340236,-0.153384376096215,0.0921424885124991,-0.334589451167568,-0.0251664338580018,-0.234497913985897,0.0263757156204689,0.00827129438978292,-0.28917689589143,-0.291054109787939,-0.103316242752983,0.424580460486798,-0.0918546831015669,-0.480093862053957,0.0866081755623108,-0.252016412716647,0.381618516294817,0.0903037831229263,-0.0991756786687815,0.116466208746724,-0.164785581932385,0.27542293606304,0.181481444532521,-0.0210663569716529,0,0.102701985434597,-0.165670733741433,-0.115886917494898,-0.0916314593567361,0.0214346020818905
"trachea..mediastinum.and.other.respiratory.organs",-0.109663572906676,-0.186507931022594,-0.212043565313451,0.00187272761432798,-0.385793057825472,-0.0536558066390591,-0.231281165601692,0.00527697580281141,-0.301774267601572,-0.13231692266341,0.244370928124564,-0.0667656953899798,-0.166851764973173,0.0608206188823869,-0.0942498171545657,0.0388906763980977,-0.329166596844459,0.00942500486507834,-0.00737382638298019,-0.36753110985111,0.0546484121939174,-0.34470950033513,-0.277733787459011,-0.227400255942324,0.00111107308029709,-0.0193317513530842,-0.279778087467823,-0.158871912637692,0.0707986859078163,-0.0980493953912294,0.13608273268462,-0.0954977524851676,0.0722323303756887,-0.260682361206059,-0.161099926260301,-0.295612836274196,0.24283993508801,-0.297193081976366,0.102701985434597,0,-0.0744517406353047,0.21345654932517,0.21121283675483,0.161874902802363
"kidney.and.renal.pelvis",-0.164857145482465,0.824061154982986,0.398652542002955,-0.0147833948185242,0.274207186765547,0.265272406619823,0.192634362022685,0.119430100981962,0.37411878962629,0.299206573870774,0.0889118018034946,0.600414310332079,0.533987474625797,-0.531147156985035,0.824808612812259,-0.0866077403574654,-0.639874733903895,-0.175337843058095,0.0599054485389595,0.0676042103554313,0.356912392152703,0.489273908305271,0.657396363751958,0.330703287445451,0.463687095106574,0.0694138166711744,-0.0451745714465547,0.288700987089823,-0.0394769892550896,0.677237265191287,0.127157666452564,0.432873226711553,-0.0879460494718459,0.38092589261084,0.939336812007963,-0.366667451142264,-0.694202526483598,0.047486456808032,-0.165670733741433,-0.0744517406353047,0,-0.247897350669999,0.0282272415758794,-0.407759770810456
"other.urinary.organs",0.0182079986455135,-0.24649483069742,-0.118345649824961,0.113404398676634,-0.196951016903733,-0.133923128710393,0.0605248211221511,-0.0737083918305343,-0.0183482357334985,-0.325628069995623,0.0731201777187054,-0.147946787117029,-0.262478565560589,0.0749292130498622,-0.17963323677892,-0.213726699935619,0.0603270491398252,0.0787378099378519,0.335053440723142,-0.249925239977159,-0.0531360086710617,-0.263692078036072,-0.437854359399554,-0.365345143967752,-0.269164455314048,-0.0830315354207171,-0.115243069990962,-0.193928204846432,0.109068850932632,0.0388234673076283,-0.0955520482678166,-0.264063346860301,-0.079899999506801,-0.0939153521202144,-0.276772654178397,0.0152705692332642,0.374640619904406,0.0647480507142047,-0.115886917494898,0.21345654932517,-0.247897350669999,0,-0.00136474389131258,0.281795593485335
"ureter",-0.0902244751654162,-0.0193819129709674,0.0264328123110612,0.177630798277299,-0.156678600696438,-0.261128057281549,-0.306193595357403,0.394157385750775,-0.13793362124675,-0.0904139899622301,-0.23130357023105,-0.181819963813878,0.0661005700444592,0.00815320449480894,-0.0873574969846457,0.175284357940745,-0.127632252692622,-0.0500870316370606,-0.355567544343122,-0.223217835384502,-0.127346596667358,-0.196602583295158,-0.147415201606265,-0.113590917249587,0.0622129964850028,-0.255753467816029,-0.109863076063506,0.0495667293656261,-0.0369546242712597,-0.117970370898277,-0.132154736591146,-0.211101216220342,-0.295031561006767,-0.266369011997152,-0.122594770534393,-0.24853249030934,0.130096431553834,-0.0220265663365938,-0.0916314593567361,0.21121283675483,0.0282272415758794,-0.00136474389131258,0,0.0951894827219468
"urinary.bladder",0.229103134990218,-0.359381119856991,-0.324147912200114,-0.0556114120047124,-0.0595491931756596,0.0740772985343878,-0.124824359260716,0.122817520376925,-0.179440982056775,-0.373119300093951,-0.175525541637332,-0.426609810165645,0.117533862452762,0.325557514310725,-0.241696401253654,0.0344279947194639,0.218918847700303,0.186964805924376,0.173645247361856,0.0182863906347529,-0.185033418068595,-0.358331310034032,-0.410222298101561,-0.341696556212683,-0.290017965101638,0.0895116692064947,-0.0437012224394423,-0.274016683813093,-0.281948983587377,-0.146645677397971,0.0635710017584636,-0.292041582136094,-0.155133614234722,-0.145230319249552,-0.442435050964387,0.0989946276979451,0.430568010462698,0.00762767488486123,0.0214346020818905,0.161874902802363,-0.407759770810456,0.281795593485335,0.0951894827219468,0
