"","breast","colon.and.rectum","anus..anal.canal.and.anorectum","esophagus","gallbladder","liver.and.intrahepatic.bile.duct","other.biliary","other.digestive.organs","pancreas","peritoneum..omentum.and.mesentery","retroperitoneum","small.intestine","stomach","hodgkin.lymphoma","leukemia","myeloma","non.hodgkin.lymphoma","other.male.genital.organs","penis","prostate","testis","bones.and.joints","brain.and.other.nervous.system","eye.and.orbit","kaposi.sarcoma.","melanoma.of.the.skin","mesothelioma.","miscellaneous","oral.cavity.and.pharynx","other.endocrine.including.thymus","other.non.epithelial.skin","soft.tissue.including.heart","thyroid","larynx","lung.and.bronchus","nose..nasal.cavity.and.middle.ear","pleura","trachea..mediastinum.and.other.respiratory.organs","kidney.and.renal.pelvis","other.urinary.organs","ureter","urinary.bladder"
"other.non.epithelial.skin",0.150955167785113,0.0390248577584468,0.282105843627234,0.162405570056545,-0.260559269551801,0.0824399380676724,0.0531807662761758,0.0481033284675516,-0.130580966406318,0.167456977877873,-0.0801545022142508,-0.299840962022742,0.176044109975145,-0.137917082098789,-0.0949346735263472,0.126301325219952,0.294483278290129,-0.163058041238326,0.0419661865576694,0.0694971972881049,0.43945876316073,-0.222415358616595,0.202481934520032,-0.135097494782861,0.360516157237361,0.451814791709612,-0.361775392873396,0.141417556561207,-0.0390943693620789,0.016900472529736,0,-0.0372873297170899,-0.0615213142701238,0.0627976042545211,-0.195630152600718,0.159182365234483,-0.101226349174628,0.244869907257143,0.0155128131486372,0.0824662404448547,-0.15642945522489,-0.201614608043254
"soft.tissue.including.heart",-0.0487234629743723,0.55905695727095,0.171374825627342,0.0238318740286979,0.250295103585337,0.151342843613875,0.317863640623292,-0.0641447088449712,0.0590689960005934,0.00193759601072305,-0.0305052432002132,0.239928155658001,0.444242405261201,-0.295577323703664,0.550491765441212,0.501931970276633,-0.0359333427945899,0.357955060676254,-0.0890106043832652,0.35033214185578,0.339033053687031,0.115748214738477,0.277558801610402,-0.155804334753051,-0.277105030761375,-0.433450622746887,0.0608022106282924,0.363984213671128,-0.131790787744072,0.186134325834915,-0.0372873297170899,0,0.388222572239014,-0.279961542627587,-0.355922423030397,0.0595106016311865,0.123399837514254,-0.172021297292514,0.577242599898336,-0.0392751547144678,-0.00165008170618,-0.353795073878972
"thyroid",-0.000174732234455124,0.762760996047135,-0.193720497588151,0.017049951829009,0.171869283237368,0.105791845876571,0.232688375167505,0.211565437265999,0.0906330994763845,0.0792076224663843,-0.0802745520669137,0.380172264047342,0.178095314338329,-0.25550272623698,0.533465204557658,0.268719033927851,-0.437507478769523,0.297657077713957,-0.0253943939396782,0.376431802619458,0.193997003514579,-0.0376172808377608,0.484593870134806,-0.019194685255425,-0.555695200579909,-0.298666578450777,0.0229443204082834,0.55004216357793,-0.133410585119336,0.45840222555413,-0.0615213142701238,0.388222572239014,0,-0.192500171044622,-0.174868115300967,0.239045746919766,0.0386579948104144,0.13535410955154,0.834681349971869,-0.1179466663859,-0.218197345686488,-0.459424812629806
"larynx",0.135562680214395,-0.136697946660018,-0.161291129266636,-0.124585244310462,-0.251874447152842,-0.175733831955837,-0.125901897639336,-0.210159498278703,-0.266079556196489,-0.0859995179262857,0.0786398198418392,0.0394748992881046,-0.184122312828798,-0.0863124547451584,-0.185819556558205,-0.0067711128651357,0.0709428715267937,-0.31524506921155,-0.0563320190347316,-0.332007740040597,-0.156397064589303,-0.178339206748748,-0.225310809251137,0.313168092489412,0.114507073765048,0.09232523177974,0.070746456773899,-0.162647867001851,0.058833926292463,-0.292279751774806,0.0627976042545211,-0.279961542627587,-0.192500171044622,0,0.212706463707506,-0.355728069992068,-0.0124413268607392,0.165343159165347,-0.324870475425123,0.514871269461343,-0.132652798290119,0.272176846091229
"lung.and.bronchus",-0.254084978248046,-0.294111044824953,-0.558304486220569,-0.311852045104435,-0.164894072122549,-0.293231511000649,-0.314895711879021,-0.159619767149126,0.213532836925446,-0.14973093035003,0.0300087501524942,-0.0588357117203483,-0.42483027698276,0.349617815796064,-0.447728016462477,-0.395648761176367,-0.373873722256227,-0.336389076835878,-0.157758904107289,-0.566757321998244,-0.713963215413557,0.30564009680135,-0.232774547282389,0.423732590387838,-0.0598856616197235,0.0255756912014448,0.430686125450203,-0.309217018596356,0.311551822521691,-0.300582452830758,-0.195630152600718,-0.355922423030397,-0.174868115300967,0.212706463707506,0,-0.155878685400727,0.0670016160691244,-0.253924069520362,-0.403691048115479,-0.0655588501395713,0.122668092797247,0.653397529527089
"nose..nasal.cavity.and.middle.ear",0.00993773702308453,0.392718306144517,0.23151224236497,0.165144590236105,0.0356977875840045,0.215455849561444,0.186921841363798,0.456131363162784,0.0195115708133106,-0.00695795281379301,-0.256493709126033,-0.0176200037722703,0.269349982248771,0.0493435352734395,0.0574804284546948,0.134888532519765,-0.0595579974392438,0.0554739862741787,0.081008991685279,0.222414238033607,0.171855152750838,-0.143073767036647,0.169861712945083,-0.136309815930368,-0.189062871070187,-0.0401596335949283,0.122900941269116,0.321749756694657,-0.366129129596714,-0.00596423554601499,0.159182365234483,0.0595106016311865,0.239045746919766,-0.355728069992068,-0.155878685400727,0,0.243747361404557,0.104101411502698,0.281189620435153,-0.117294656101836,0.0109808187156117,-0.317378473046732
"pleura",-0.128945332493572,-0.0420208859927978,-0.103848131978971,-0.261745910075375,-0.18926688282352,-0.0137664959093949,0.235042040999521,-0.0968275125230238,-0.137045532248955,-0.099205928037915,-0.15236950333893,0.040844671548015,0.018563877462457,-0.00389716272413895,-0.116868149006069,-0.158564500082993,-0.304823834769036,-0.0213045039181645,0.0397729230580846,-0.0314902109602474,-0.0988400451351566,-0.246010793015254,-0.195301109615782,0.265111831550308,-0.246271534352422,-0.281641420937491,0.330745104623552,0.0296583738027926,0.134441951062162,-0.239059139818489,-0.101226349174628,0.123399837514254,0.0386579948104144,-0.0124413268607392,0.0670016160691244,0.243747361404557,0,-0.211036906225847,0.060946995894225,-0.128218426774741,0.10212853000673,0.375905104168662
"trachea..mediastinum.and.other.respiratory.organs",0.0781845091541727,0.114663261042398,0.132441406061258,0.147355832368728,-0.203882285738814,0.00990256470022581,-0.189411859840583,0.355411924088282,-0.115607991400025,-0.121931117138305,-0.171257247341655,0.052834877015893,0.152517461402261,-0.223157190586827,0.0319679621555241,0.16457665055353,0.145041439583253,-0.130204744678375,-0.062477146474048,0.146643775140143,0.14015711880493,-0.446345359609474,-0.0452689749408502,-0.154683858571046,0.121643080076667,0.270246865602597,-0.0232693108773097,0.39829756762799,-0.354412635908543,0.297677340363464,0.244869907257143,-0.172021297292514,0.13535410955154,0.165343159165347,-0.253924069520362,0.104101411502698,-0.211036906225847,0,-0.00744698343742421,0.0449551681774122,-0.154284712266081,-0.175414255854312
"kidney.and.renal.pelvis",0.0904561240510424,0.736895730685075,0.0616846585705481,0.171830776676491,0.142454327530173,0.363004745923121,0.39147571653656,0.0853050185097874,0.196355406589887,0.238382141687086,-0.116822773841879,0.458868020784225,0.299625357068692,-0.204026562551552,0.583904925902758,0.434138320869034,-0.248229049472573,0.401073579236181,0.137281021276298,0.524255044201077,0.454814265054561,0.00894007063421004,0.650177835784705,-0.312005439344137,-0.419938855762023,-0.321372977515622,-0.16485185764455,0.54073331009236,-0.22939691901158,0.422276821769051,0.0155128131486372,0.577242599898336,0.834681349971869,-0.324870475425123,-0.403691048115479,0.281189620435153,0.060946995894225,-0.00744698343742421,0,-0.11621649283473,-0.0996879121693857,-0.563606891522603
"other.urinary.organs",-0.0580695718147486,-0.0815137345145794,0.0195424896169431,0.163878655672796,-0.210350285899077,-0.100888165491727,0.0763786390008624,-0.0999609717214183,-0.147228024789696,-0.176415922323411,0.154977417449761,0.123723436210182,0.00451311515064061,0.129146993267534,0.12994111898421,0.209641303623742,0.200437669379276,-0.173003081912544,-0.0181352280109329,-0.00177170901895589,-0.0108360873887541,-0.162301857835627,-0.0993847146350886,0.00661226793479768,0.253404488498051,0.0477876735707514,0.127201642842063,-0.02935038211164,-0.331934892199741,-0.0507590641683576,0.0824662404448547,-0.0392751547144678,-0.1179466663859,0.514871269461343,-0.0655588501395713,-0.117294656101836,-0.128218426774741,0.0449551681774122,-0.11621649283473,0,-0.0785656046135171,0.00630920816498769
"ureter",-0.0783502582299922,-0.152659795629238,-0.0183932498982009,-0.198360803136652,-0.176681760342966,0.0384178621129473,-0.0319694540201283,-0.047092534156734,0.503888860585764,-0.00322938904924092,-0.0408103149643023,0.00489858401771495,-0.102991244489434,0.214561401655307,-0.158916359029285,-0.251874012805859,-0.149925272050385,-0.0129811603367201,0.195979129308417,-0.088657925755188,-0.233926005932517,0.396485086104953,-0.131393553093884,-0.249047691503318,-0.180526500943715,-0.152014000071767,0.144778650403807,-0.140673821107107,-0.201902652932064,-0.0929170714830697,-0.15642945522489,-0.00165008170618,-0.218197345686488,-0.132652798290119,0.122668092797247,0.0109808187156117,0.10212853000673,-0.154284712266081,-0.0996879121693857,-0.0785656046135171,0,0.203289829285456
"urinary.bladder",-0.301719244392982,-0.64911492560532,-0.36773603899342,-0.28317593647832,-0.325054449333094,-0.368761095221996,-0.148403979322481,-0.262657336746069,0.13609597172102,-0.266936658896861,0.0896191233539348,-0.137570963793893,-0.377621861409385,0.373032156779968,-0.478339102202485,-0.464535432021842,-0.309597934063013,-0.313780874149799,-0.163716277365454,-0.59629364755422,-0.629396294391523,-0.0382786375807963,-0.487919329517375,0.506083295472557,0.0451356486066498,0.171880149226581,0.377223488836366,-0.407931447991151,0.273644792371219,-0.35755993996964,-0.201614608043254,-0.353795073878972,-0.459424812629806,0.272176846091229,0.653397529527089,-0.317378473046732,0.375905104168662,-0.175414255854312,-0.563606891522603,0.00630920816498769,0.203289829285456,0
