"","breast","colon.and.rectum","anus..anal.canal.and.anorectum","esophagus","gallbladder","liver.and.intrahepatic.bile.duct","other.biliary","other.digestive.organs","pancreas","peritoneum..omentum.and.mesentery","retroperitoneum","small.intestine","stomach","cervix.uteri","corpus.and.uterus..nos","other.female.genital.organs","ovary","vagina","vulva","hodgkin.lymphoma","leukemia","myeloma","non.hodgkin.lymphoma","bones.and.joints","brain.and.other.nervous.system","eye.and.orbit","kaposi.sarcoma.","melanoma.of.the.skin","mesothelioma.","miscellaneous","oral.cavity.and.pharynx","other.endocrine.including.thymus","other.non.epithelial.skin","soft.tissue.including.heart","thyroid","larynx","lung.and.bronchus","nose..nasal.cavity.and.middle.ear","pleura","trachea..mediastinum.and.other.respiratory.organs","kidney.and.renal.pelvis","other.urinary.organs","ureter","urinary.bladder"
"soft.tissue.including.heart",-0.217983698044399,0.509849325358448,-0.0582380246024238,0.303385840598321,0.116372737948815,0.214533579496623,0.0640535661102838,0.0482912749108155,0.408726231424752,0.0445362042616518,0.0410674828707061,0.261431954711108,0.490371777264311,-0.25526657624288,0.43944060256844,-0.250750325366251,-0.294535757754228,-0.058550771030122,-0.168798661081433,0.1497321752383,0.316355432115403,0.192395051883823,0.495978756372131,-0.0325665646212053,0.329561607847197,0.0694555003178229,0.0121242111671393,0.201768486146705,0.0077490500428467,0.505843141678527,0.148311246321138,0.370324167566674,-0.059480257823274,0,0.610992215874068,0.202980894823698,-0.331921094532984,0.236945122810729,-0.192077006852879,-0.204667590434606,0.583689643355436,0.225831868487314,-0.240248956380914,-0.278212997613509
"thyroid",0.231913288964551,0.819687344612408,0.261497492763264,0.278818058371139,0.180290086752287,0.402524537829905,0.0360730506240909,0.00914162370336239,0.651007465625594,0.0172202769105168,0.0766865270722743,0.501462419413245,0.607764580558348,-0.614600064135879,0.741201940980498,-0.182104714537652,-0.510203028737153,-0.0200671452253098,-0.113864126351353,0.122408124542927,0.531701931412632,0.436215821085596,0.581140377058678,-0.0732635127940253,0.783081911693971,-0.153835960419327,-0.0742055585409919,0.378948861708621,0.202972857710663,0.787695219164378,0.373470123908439,0.614725144369978,0.0560488508398035,0.610992215874068,0,-0.102111995667916,-0.231888778654721,0.322990015210075,-0.12053810635585,-0.329730790750028,0.898884805218256,0.0346067001926944,-0.0228850566015736,-0.350391175342837
"larynx",-0.0865598274366735,0.067282958088927,-0.115634220377609,-0.0793918471459361,-0.272513004648705,-0.153792587039547,-0.051874592455154,0.0422698094372239,-0.00522706577580282,-0.252712616154554,-0.0299946345112049,0.00694436078060753,-0.126074335326448,0.383685546028062,0.02809724774499,-0.0315104937512798,0.075295491721144,-0.0105438317330911,-0.0360225571433633,-0.38781743788112,-0.0730504088433067,-0.23006801087909,-0.0914737671041502,-0.157424378149701,-0.279320880602477,0.0788184616161891,-0.12998415961983,-0.300322543044113,0.0115927670488687,-0.00179074611755907,0.0368506309430652,-0.0790332636743362,-0.225263884091984,0.202980894823698,-0.102111995667916,0,-0.0400455767067461,0.061080228269551,-0.15794737812708,0.327281830772748,-0.0259377627478607,0.248016994168513,-0.0562191789755096,0.0337661614411237
"lung.and.bronchus",-0.142482944630087,-0.100399053318976,-0.139735614239688,-0.0830471165407308,0.0788664621333741,0.152446930342366,-0.376746324718458,-0.225505232791915,-0.185585128576361,-0.0133251330598064,0.0268976804176277,-0.200013522878039,-0.318533690182396,0.272701730492113,-0.0270752485163224,0.31687023339496,0.0735958912427971,0.0139453469387998,-0.0561478030034655,-0.160249062187333,-0.290367391647528,-0.0927101690753197,-0.251221786718679,0.0118586232595896,-0.191861860409767,-0.15637324401966,-0.117270683536621,-0.34088890764709,-0.08515637535121,-0.268136284717829,0.0562937846495097,0.0718305431541809,-0.399585934840475,-0.331921094532984,-0.231888778654721,-0.0400455767067461,0,-0.120629321128329,0.183878274084653,0.043463667861129,-0.231670334091999,0.0352169217823883,-0.187072632806673,0.0644385493478066
"nose..nasal.cavity.and.middle.ear",0.0392037993608772,0.299057093089977,0.141885014931156,-0.0780540473571716,0.0781037251133043,0.128475076983951,0.271803440123656,0.0269212888117785,0.390478850300615,0.0638802747619638,-0.00588850005096068,0.298354543383681,0.171602699568589,-0.109152918839658,0.120782864673567,-0.165248829251535,-0.150662967890782,0.038002081717894,-0.147110889438806,0.0556494206809252,0.202316461445122,0.0615480584158956,0.510669303220758,-0.0664753230968113,0.279872534825358,-0.0341633669567328,-0.0571303420885506,0.218781513763296,0.0111922216160925,0.226607567067928,0.430546012399696,0.289265391074249,0.0778634932621893,0.236945122810729,0.322990015210075,0.061080228269551,-0.120629321128329,0,-0.0438008823862609,0.0406888168974089,0.297767490213852,-0.0532927986124357,-0.129621537695972,-0.207187484077088
"pleura",-0.190169020460477,-0.341753288444088,-0.03122707946906,-0.0414044510963582,-0.0980326571120416,0.168449239227633,-0.14143562263968,-0.189971909904186,0.0398487533802401,-0.110370161545957,-0.00238430003221588,-0.00964806632579473,-0.188045896124988,-0.0964636118122215,-0.24736654003674,-0.155376021917184,0.242715927800997,0.133426812496431,-0.242519705178253,0.0999895756555592,-0.120321281571715,-0.122810657917423,-0.00322628562245594,-0.000807942406735983,-0.00958133507975835,0.054255041608741,-0.0401764345068557,-0.115623352586293,0.0573336178848804,0.00741022802394322,-0.06888052026394,-0.303105797862328,0.0696221253050631,-0.192077006852879,-0.12053810635585,-0.15794737812708,0.183878274084653,-0.0438008823862609,0,-0.143210553752225,-0.220364089750597,-0.0881033417669725,-0.0277833123662766,-0.181151625048589
"trachea..mediastinum.and.other.respiratory.organs",0.00135110554161328,-0.153429462688644,-0.193674281228335,-0.237264396402022,-0.268559338258624,-0.0816644990338314,0.368737465566014,0.308032254822729,-0.140945529445272,-0.210549007378764,-0.152371604297405,-0.254699144506648,-0.419759349857766,0.372373726107468,-0.187080067042177,-0.000577257962828605,0.206138448333953,-0.324428405359291,0.0599818706907088,-0.21415744483439,-0.374335611638162,-0.385076912222612,-0.368595796417951,-0.221265646743406,-0.363347584887463,-0.0291216469428683,-0.0411380281233766,-0.0744702613595852,-0.273511226895264,-0.453332293229547,-0.0232867204384186,-0.314007959394943,-0.199222909776898,-0.204667590434606,-0.329730790750028,0.327281830772748,0.043463667861129,0.0406888168974089,-0.143210553752225,0,-0.382506094414287,0.28665410110647,-0.202353263427477,0.319720368689546
"kidney.and.renal.pelvis",0.227243433097396,0.761016021488556,0.361423228109361,0.279959971249358,0.128899076654802,0.374337246813255,-0.0509123711269785,0.0785473881059992,0.598777289243636,-0.0155262511438375,0.149814009639449,0.353332973853528,0.598169233066904,-0.520984644784136,0.700600276850512,-0.0877017489883347,-0.568109663281449,0.161825761443132,0.0500777922860894,-0.0228582303029113,0.587673932332462,0.377893968398274,0.523327911502592,-0.150479520401688,0.712626986174606,-0.100468282318944,-0.0783743436771659,0.355429607032317,0.194995223971804,0.750466097963655,0.308285864539948,0.548450265889587,0.045605948287983,0.583689643355436,0.898884805218256,-0.0259377627478607,-0.231670334091999,0.297767490213852,-0.220364089750597,-0.382506094414287,0,-0.103802928505018,-0.0591956287747133,-0.356767493285965
"other.urinary.organs",-0.0270341509690574,-0.0365104265411973,-0.165576904942432,-0.119833076720756,-0.163880036173418,-0.097585190334605,0.193519454532928,-0.0440402331165535,0.222410231642698,-0.123145609993206,-0.110717833153169,-0.0410542576061676,-0.0574645505796632,-0.0441512296828207,0.115415917314887,0.0360134744770736,-0.120213722298223,-0.250618094548621,-0.121191328833404,0.0456132033735545,0.0190777232250127,0.0751635261576092,-0.0181428959339975,0.0661481070183151,-0.131209543431986,0.212005680517254,-0.11435030667833,0.0486982138676032,-0.115122539813992,0.0512480831194373,-0.0638466479540856,-0.0537963828283041,-0.274211223497944,0.225831868487314,0.0346067001926944,0.248016994168513,0.0352169217823883,-0.0532927986124357,-0.0881033417669725,0.28665410110647,-0.103802928505018,0,-0.0737966113622913,-0.0405148615451934
"ureter",0.361889632129656,-0.00185581777580182,0.204406235643888,-0.0746268825017035,-0.0259427292911037,0.0943581748957091,0.0650921569952313,-0.130604768836939,-0.147659382804937,0.160374070326312,-0.0162176192048535,-0.12788491760347,0.169145135819812,-0.130470146956469,0.0175649671104869,0.00996855497664024,0.112106585316289,-0.0675294538949793,0.184531252919911,0.200965232460274,0.0694469887632093,0.123009180055458,0.00409782163009215,0.361805872026511,0.132260589755624,-0.334724676873318,-0.0222088165519283,-0.0274745236076275,-0.0650058256125292,0.00964647740437527,0.0440823736104392,0.0813815042798545,0.261354857746757,-0.240248956380914,-0.0228850566015736,-0.0562191789755096,-0.187072632806673,-0.129621537695972,-0.0277833123662766,-0.202353263427477,-0.0591956287747133,-0.0737966113622913,0,0.103818524548557
"urinary.bladder",0.235418178915685,-0.192525585542402,-0.167312290136117,-0.442194779777398,0.0606214986232262,-0.027591436958841,-0.0100689364605408,0.120575356177387,-0.29529988394118,0.104444071871079,0.111262715822753,-0.176723852634905,-0.504401897279551,0.356179884720948,-0.0809322597302069,0.335775487843315,0.073448151168439,-0.183937005296459,0.170842602810783,-0.0182738757348161,-0.303817626109253,-0.302710419948177,-0.442362280244227,0.0187929276818179,-0.324290379092156,-0.0538744829958392,-0.277829062351019,-0.115763248137233,-0.164149134168484,-0.474069052764698,-0.0999723121466395,-0.251586899192831,-0.187486159576137,-0.278212997613509,-0.350391175342837,0.0337661614411237,0.0644385493478066,-0.207187484077088,-0.181151625048589,0.319720368689546,-0.356767493285965,-0.0405148615451934,0.103818524548557,0
