"","breast","colon.and.rectum","anus..anal.canal.and.anorectum","esophagus","gallbladder","liver.and.intrahepatic.bile.duct","other.biliary","other.digestive.organs","pancreas","peritoneum..omentum.and.mesentery","retroperitoneum","small.intestine","stomach","cervix.uteri","corpus.and.uterus..nos","other.female.genital.organs","ovary","vagina","vulva","hodgkin.lymphoma","leukemia","myeloma","non.hodgkin.lymphoma","bones.and.joints","brain.and.other.nervous.system","eye.and.orbit","kaposi.sarcoma.","melanoma.of.the.skin","mesothelioma.","miscellaneous","oral.cavity.and.pharynx","other.endocrine.including.thymus","other.non.epithelial.skin","soft.tissue.including.heart","thyroid","larynx","lung.and.bronchus","nose..nasal.cavity.and.middle.ear","pleura","trachea..mediastinum.and.other.respiratory.organs","kidney.and.renal.pelvis","other.urinary.organs","ureter","urinary.bladder"
"thyroid",-0.00274972964258569,0.896317466271359,0.466323863112883,0.167118861510362,0.422812709174089,0.359166318332419,0.284873284387878,0.152214643178129,0.681421930418802,0.299296284244818,0.0275523370716336,0.730785990284057,0.747284619172699,-0.706874672561335,0.8440049422057,-0.322214003998183,-0.595498290195537,-0.235991388372041,0.0232996047586975,0.0182002382341376,0.707955283196459,0.633896331998779,0.712328640320081,0.348713226188637,0.76639085391935,0.0375165470755459,-0.0956148162661076,0.411001216186802,0.145383946835233,0.838546109334523,0.388349860042646,0.801719985422417,-0.0910454221461439,0.596824658391261,0,-0.367282194816811,-0.739946429506616,0.148483604445372,-0.216440497813729,-0.369100595681237,0.972838373564858,-0.25108244900903,-0.12582248877254,-0.538977866994307
"larynx",-0.0411171891440499,-0.252047021333933,-0.267556490480247,0.119435813511643,-0.210653687063838,0.280741166467994,-0.115814861564536,-0.059312500724496,-0.107919714997833,-0.191004567908573,-0.0738336894990183,-0.359099937968868,-0.170666267562151,0.660692680919232,-0.152518374687455,0.0875749692240779,0.24092139348386,-0.0100780428375325,0.0342453492337592,-0.206391458668211,-0.240259251950845,-0.133420375607265,-0.339750112607506,-0.412278464883649,-0.422707585018557,0.249997118226728,-0.0649194029883225,-0.451531775130488,-0.0520318987133949,-0.416651947683672,-0.0564593292179355,-0.318138896684778,-0.215431174740857,0.00530602690191962,-0.367282194816811,0,0.387072232087368,-0.226666640960314,0.236806330062498,0.25809451355846,-0.362252539413925,0.124449780237705,-0.200921040178296,0.217090820900937
"lung.and.bronchus",0.0169019039144957,-0.54755267779197,-0.544127691073786,0.049513853076178,-0.277655103084129,-0.17574039915348,-0.282271816300698,-0.112392647898858,-0.415322065530251,-0.412826585257154,0.134077287295528,-0.474278803553735,-0.604751563352443,0.68871535541225,-0.406350016241723,0.480625385023483,0.240315351578762,0.103847414252468,-0.208324082266423,-0.278840231459863,-0.520532771652158,-0.573398618383872,-0.702454794322004,-0.44232942902786,-0.627975380752452,-0.0174750719260983,-0.268338407238497,-0.57124464060736,-0.0188014880961465,-0.611579240872886,-0.115606360356049,-0.626548165209981,-0.336445258221942,-0.300505920791456,-0.739946429506616,0.387072232087368,0,-0.323661648922529,0.251894321595969,0.375510381971759,-0.718980761869992,0.346164974713326,0.108658869230497,0.448492477809353
"nose..nasal.cavity.and.middle.ear",0.127687844655481,0.0799269516822541,0.396992051795875,-0.0461145514913937,0.158125451432072,0.067515299576182,0.15844744147893,0.233859610075356,0.282791225819368,-0.0103208305694273,-0.141161604311678,0.137700144003107,0.0151834148395271,-0.19946410028183,0.0231998289234526,-0.341198657467252,0.0844936898870952,0.0764876476473236,0.0366088547040563,0.441023657940696,0.0122496849518402,0.0352271296948958,0.228076682321394,0.120357676065783,0.249451323779622,-0.152702090571148,0.177467709244429,0.378019720298801,-0.144235814341042,0.150676225118914,0.152558204080605,0.127573161988862,0.249927679846467,0.174172402359991,0.148483604445372,-0.226666640960314,-0.323661648922529,0,-0.221311489655371,-0.102342870369659,0.157071183290451,0.0147539290094341,-0.148203372230265,-0.119814539542108
"pleura",-0.363256034116586,-0.24765330552574,-0.222403200751599,-0.0271927556383046,-0.214332666335339,0.210185940896274,-0.367822499361863,-0.373034590745267,-0.0550236960982837,-0.0466388619467075,0.132439984607971,-0.0357571109891773,0.00656853628417708,0.436078393694931,0.00718196016179276,0.0321069655296416,0.0942266074537935,-0.246507706613062,-0.0816533438376932,-0.0757214171402106,-0.202959604409076,-0.110713809617867,-0.291073515958851,-0.212521665478585,-0.345185281630242,0.112103446935716,-0.0457756340652899,-0.480955832268311,-0.125388677749773,-0.234806447481646,0.183411914689148,-0.0712440571934823,-0.153415626395635,-0.0432331930382226,-0.216440497813729,0.236806330062498,0.251894321595969,-0.221311489655371,0,0.104015483594779,-0.225205702873912,-0.200924355065328,-0.0435635338918934,0.137941425272922
"trachea..mediastinum.and.other.respiratory.organs",0.169013633746712,-0.296526245498115,-0.316423363767827,0.0968391977584582,-0.277972344318579,0.0882439693029993,-0.227805907163285,0.0628484706022936,-0.348566126243906,-0.368342519069143,0.0172733524327767,-0.274060104838841,-0.43209350090033,0.410283325913288,-0.217278182885248,0.18187459409562,0.0757592278664288,0.152898742016922,0.140719910902984,-0.185432320885914,-0.25558302163168,-0.407357777614465,-0.58254794195623,-0.264936391580046,-0.225142668444467,0.200178043368771,-0.233477142471653,-0.259876843091586,-0.0524307439613962,-0.509045853796689,-0.0175605708196685,-0.350123980043834,0.0615194451742107,-0.380210406910315,-0.369100595681237,0.25809451355846,0.375510381971759,-0.102342870369659,0.104015483594779,0,-0.399838809927233,0.407470102552199,-0.00382057321482236,0.417696028854125
"kidney.and.renal.pelvis",0.00345003419837556,0.869901761232336,0.451711663325927,0.0737050321505135,0.429622790234276,0.361455907210176,0.262715084852754,0.158506443761209,0.679860700029964,0.28571593101047,0.0299814522875357,0.72291763452218,0.763746478446195,-0.667657003368,0.844601086928035,-0.266067301786814,-0.599887757287728,-0.173906766780565,0.0253719562802147,-0.012931320026913,0.68690248343836,0.611855375644375,0.702337696138958,0.29441774923892,0.721785217268659,0.00930383717821436,-0.0906925671355143,0.394969225718166,0.14790971713011,0.832969267684559,0.328173048467543,0.739129145251274,-0.083411514059539,0.619241250974275,0.972838373564858,-0.362252539413925,-0.718980761869992,0.157071183290451,-0.225205702873912,-0.399838809927233,0,-0.294082997629297,-0.0962852656260736,-0.513629491279459
"other.urinary.organs",0.075342882311408,-0.224524272704083,-0.129001726855478,0.161168817191143,-0.25575217978498,-0.281560600766304,0.0109365886139285,0.130992993677036,-0.0933242416068599,-0.408519422939746,0.0434225769580029,-0.208091332504134,-0.288438518449395,0.101109068785631,-0.159702564863024,-0.168009666500422,0.0802326206628245,-0.0999600825890914,0.114714084428749,-0.119734687627899,-0.128473650337355,-0.158966817890731,-0.410424204779971,-0.374631052721631,-0.244426459434595,0.019213619029933,-0.178594697922694,-0.0389827636829835,0.0043406320676502,-0.125246712153445,-0.0354849014879831,-0.168796548152421,-0.0973934070723508,-0.0603095230250268,-0.25108244900903,0.124449780237705,0.346164974713326,0.0147539290094341,-0.200924355065328,0.407470102552199,-0.294082997629297,0,0.000883476430666661,0.149228316130388
"ureter",-0.0876316909753406,-0.0394474139350021,-0.110614326082287,0.203199524777376,-0.0261940676769024,-0.16765606220478,-0.435011986465382,0.197407488538751,-0.200476445167196,0.0888512886227121,0.0713565207387101,-0.0444286688980958,-0.120757341958302,0.0604875451633648,-0.0697532071856157,0.463079622379216,-0.0566235376814533,-0.0399439370391083,-0.103995645276376,-0.065511245540527,-0.101327952051831,-0.214250608838435,-0.133999425825904,0.0156989782998152,-0.154997648102181,-0.152563946481854,-0.0977727653163872,-0.0469359053401888,0.0688971575158462,-0.104771869581217,-0.152298940792936,-0.11212936023594,-0.213105673081413,-0.334002317936277,-0.12582248877254,-0.200921040178296,0.108658869230497,-0.148203372230265,-0.0435635338918934,-0.00382057321482236,-0.0962852656260736,0.000883476430666661,0,0.0976731914630996
"urinary.bladder",0.256193610851342,-0.403654883578131,-0.39289150475411,-0.223125618805976,-0.235266061379218,0.0281112363171003,-0.138776325835581,0.0575579128800302,-0.337447717120142,-0.356022956942704,-0.230385664336343,-0.491450404181539,-0.346028325883267,0.461053776423236,-0.266256325965406,0.385684484231688,0.241000858369598,0.23747003809193,0.145609080723611,0.104025864595969,-0.435168781321433,-0.445801380401538,-0.571233855875009,-0.309203405116457,-0.434831185231643,0.0246747211946804,-0.114796191848259,-0.303991767353952,-0.326023373614192,-0.492292209241854,-0.0469779462049199,-0.529163137800622,-0.0686127726670168,-0.332591426000384,-0.538977866994307,0.217090820900937,0.448492477809353,-0.119814539542108,0.137941425272922,0.417696028854125,-0.513629491279459,0.149228316130388,0.0976731914630996,0
