"year","breast","colon.and.rectum","anus,.anal.canal.and.anorectum","esophagus","gallbladder","liver.and.intrahepatic.bile.duct","other.biliary","other.digestive.organs","pancreas","peritoneum,.omentum.and.mesentery","retroperitoneum","small.intestine","stomach","hodgkin.lymphoma","leukemia","myeloma","non-hodgkin.lymphoma","other.male.genital.organs","penis","prostate","testis","bones.and.joints","brain.and.other.nervous.system","eye.and.orbit","kaposi.sarcoma.","melanoma.of.the.skin","mesothelioma.","miscellaneous","oral.cavity.and.pharynx","other.endocrine.including.thymus","other.non-epithelial.skin","soft.tissue.including.heart","thyroid","larynx","lung.and.bronchus","nose,.nasal.cavity.and.middle.ear","pleura","trachea,.mediastinum.and.other.respiratory.organs","kidney.and.renal.pelvis","other.urinary.organs","ureter","urinary.bladder"
1993,0.128204288048063,4.0425904361706,0.419315732623736,0.429922918493856,0,0.744255217301912,0.0694057369590916,0.0293992755444858,0.568734392412039,0,0.317421509464107,0.419315732623736,0.711903432052081,3.91998979602524,3.24979925291227,0.429922918493856,11.8318642257556,0,0.1289424154744,0.168210749462669,12.5994324524707,0.763785434402614,3.79254590828848,0.193044559498431,18.3537541347626,7.50899970355125,0.0347028684795458,1.07920046137458,2.26103327333512,0.168948876889005,0.976568110788613,1.75149095870082,2.7417554660156,0.587526482086405,2.27768217956664,0.321986974972831,0,0.287284106493285,1.7089477871546,0.0694057369590916,0.0641021440240317,1.57227949667926
1994,0.0293266569308607,3.90362510310182,0.216115865850939,0.292704070497928,0.0682413665684486,0.620770038908267,0.0341206832842243,0,0.429186803634825,0.0341206832842243,0.222151106832489,0.417287153831107,1.02136351658229,4.0585028472879,3.43197539092425,0.302292123204655,12.6438694273822,0.0341206832842243,0.0927739971459457,0.0975680234993093,13.4577124276041,0.769377869160818,4.66003755281013,0.251477763763349,17.0500514046577,9.18336231235141,0.0988092381274958,1.2177407782091,2.53784360627087,0.379613658821706,0.722795037262197,1.74150529242873,2.79891403556097,0.331618780135516,2.24243165920463,0.196377261626805,0,0.310131077625071,1.42314359373195,0.0341206832842243,0,1.93376724351968
1995,0.0641966391084784,3.67973975675493,0.542955950567419,0.0641966391084784,0.12630923902036,0.985211420636338,0.0641966391084784,0.0336245379987201,0.556281339627498,0.0305721011097583,0.0937267206199381,0.287285035637738,0.650008060247436,5.04501233133948,3.92515956204784,0.29443192901396,12.652600024653,0.0631546195101798,0.0336245379987201,0.20174722799232,11.6005990548377,0.80790553029006,3.40458679961566,0.286243016039439,14.401053329513,8.35168653655911,0.0336245379987201,1.19303763272079,2.10159591128921,0.192589917325435,0.664349579220021,1.72472634373893,2.790486339747,0.321951593234756,2.29942181629193,0.254702517237316,0,0.251650080348355,1.57911224315809,0.0305721011097583,0,1.68904365622941
1996,0.066504393173483,4.76811881542831,0.249923052753001,0.413191810997329,0.0332521965867415,0.489239576485967,0.0997565897602245,0,0.525767346885597,0.0332521965867415,0.0964810159473365,0.223222003792035,1.00190462812001,3.98568680689146,3.2832265454155,0.545917248220786,10.6284824820578,0.0332521965867415,0,0.199513179520449,13.1048971388436,0.808146924734876,3.6170950171113,0.163268758244329,9.79728192496349,8.85871247799731,0.0967643650708455,1.05559007516545,2.31774093593499,0.283458598463251,0.780879177526892,1.97325007131006,2.92079819656339,0.289443047842009,2.24854353110473,0.12645763872119,0,0.280749722897381,1.7306738376733,0.066504393173483,0,1.61161739394841
1997,0.0662834051932586,4.09566751761898,0.519965459279131,0.320704335135694,0,0.632860516443861,0.129991364819783,0.157571267719282,0.484248311115767,0.0331417025966293,0.213141982081941,0.386576831765291,1.14726417602586,4.24093606461251,3.72800333352427,0.383590477634894,8.33885815246056,0.0662834051932586,0.0637079596265242,0.256996375509169,12.9677383048982,0.687198505115535,4.07938391987463,0.257407284072831,3.99919058856747,8.6523952290365,0.0331417025966293,1.11505428474132,2.49852945876497,0.445133900258346,0.939454898054898,1.64210607657084,3.02669487488408,0.2625581752063,2.46994592576064,0.254010021378773,0,0.190302061752249,1.79423464599438,0,0,2.04876557012158
1998,0.0975610312557293,4.7619681314046,0.650794453680548,0.39130516251416,0.0311734260541289,0.650896152116363,0.16394863645733,0,0.58046779382142,0.0331938026008002,0.18916263130726,0.29172375471176,1.09242590745875,3.91719057247545,3.7795407470235,0.518120941713162,7.62345885993637,0.0643672286549291,0.0331938026008002,0.295764507805102,13.2242517028449,0.780803482587725,3.99211053074009,0.16394863645733,3.04502280260647,8.92748507482184,0.126714080763187,0.833997653783609,2.36324818250898,0.28874403910966,0.981986674739198,1.79396358338105,3.14012274767362,0.227356526056831,1.95238336104164,0.159907883363987,0.0331938026008002,0.25555023650886,1.50575181511467,0.0643672286549291,0.095540654709058,1.5884142683599
1999,0.0984255394128588,3.88146172880679,0.429302429979059,0.258880721060549,0.0333884352494752,0.554629410041707,0.0667768704989503,0.100165305748426,0.915415203186249,0.0936783111487402,0.0966857730772921,0.323917825223933,1.00307859047789,4.13035084321757,3.55087399220358,0.42455520171494,6.91935734875757,0.0667768704989503,0.0316486689139085,0.397181690322569,13.0553854228818,0.731695950960547,4.61916472431791,0.254605563539012,2.86241100796687,8.58528237848778,0.0303809733209233,0.701787048382205,2.67124197812454,0.348283874687753,0.768091848138574,1.57384728904816,3.26541538460106,0.297016384574143,1.93353110330689,0.224224590218089,0,0.189096388633047,1.7822561448455,0,0.0316486689139085,1.43966363990703
2000,0.031690815707822,4.92266717558002,0.394017930292213,0.527133769629563,0,0.784752250437035,0.135233364839371,0.0338083412098428,0.896907997435813,0.0338083412098428,0.063381631415644,0.289380844444867,1.33503518583676,4.82368591025062,4.13377118316197,0.618994154535212,7.07276418023463,0.0338083412098428,0.0654991569176648,0.300040019884544,12.6696114857194,0.674857124799423,4.38955884907863,0.135233364839371,3.24072021709596,9.63060725697981,0.0338083412098428,0.563059636341427,2.8772270178662,0.576644163387713,0.772926990351989,1.69181755001968,3.73996841555139,0.268349204176722,1.98381779325941,0.295733420950929,0,0.162617581613579,1.94672584190218,0.0982129614117108,0,1.61090305116492
2001,0.172109625763824,5.49587074405713,0.745023098260544,0.472717241492002,0,0.858220672742072,0.165979998213683,0.0657837672089648,0.741953553806968,0.0313618420561999,0.172109625763824,0.263125607478848,0.723574132513555,3.86636225208423,3.51230581510347,0.660869371115178,7.58068374232571,0,0.128497989964353,0.472726702849013,11.6066532537708,0.71741612089238,3.45496020880767,0.165979998213683,3.00372031713369,8.73960664436607,0.0313618420561999,1.98565873508509,2.11723573086003,0.360252294029989,0.717435043606402,2.17148340863122,3.4335301657747,0.200411384723459,1.85644704081524,0.172109625763824,0,0.513973037143389,2.26414152618883,0.0313618420561999,0,1.64684594544508
2002,0.133707433749876,5.22778676636174,0.44426599888234,0.267835256032493,0.102644331684196,0.527897040708791,0.0353702262765175,0.0987575960060989,0.652600620863348,0.0353702262765175,0.166031701413777,0.338996097118268,0.985504800756383,4.60361121593026,3.57869710917158,0.58616729252115,6.80829790763297,0.0353702262765175,0.070740452553035,0.381719406218239,14.1705479392578,0.591704798971113,3.73471937432293,0.437333304591627,2.43328330758575,9.03266139910334,0.0987575960060989,1.73546782978508,2.30485779735472,0.391984425411779,0.860801220601827,1.90023836560064,4.73758669416519,0.377832670540142,1.90898663626484,0.169498048559134,0.0668537168749381,0.29280644087294,2.11343452256775,0.0672741054076784,0,1.80452672820715
